id,attaches
3421,"[{""name"": ""2023년_02월_외주용역비 지급품의_공통_20230315.xlsx"", ""path"": ""approval_2025_attachments/apr20200893/2023년_02월_외주용역비 지급품의_공통_20230315.xlsx""}]"
3422,"[{""name"": ""2023년_02월_외주용역비 지급품의_솔루션사업부_20230315.xlsx"", ""path"": ""approval_2025_attachments/apr20201684/2023년_02월_외주용역비 지급품의_솔루션사업부_20230315.xlsx""}]"
3423,"[{""name"": ""2023년_02월_외주용역비 지급품의_플랫폼팀_20230315.xlsx"", ""path"": ""approval_2025_attachments/apr20201797/2023년_02월_외주용역비 지급품의_플랫폼팀_20230315.xlsx""}]"
3424,"[{""name"": ""ITO 지급품의 23_0315.xlsx"", ""path"": ""approval_2025_attachments/apr20200709/ITO 지급품의 23_0315.xlsx""}]"
3426,"[{""name"": ""교육수료.zip"", ""path"": ""approval_2025_attachments/apr20203886/교육수료.zip""}, {""name"": ""성정은_전자결재_인터넷 강의 신청서.zip"", ""path"": ""approval_2025_attachments/apr20203886/성정은_전자결재_인터넷 강의 신청서.zip""}]"
3428,"[{""name"": ""대덕테크비즈센터 임대차계약서(안)_(주)애니파이브_308_2023.pdf"", ""path"": ""approval_2025_attachments/apr20203386/대덕테크비즈센터 임대차계약서(안)_(주)애니파이브_308_2023.pdf""}]"
3429,"[{""name"": ""숙소 가스료(2월분).pdf"", ""path"": ""approval_2025_attachments/apr20201664/숙소 가스료(2월분).pdf""}]"
3432,"[{""name"": ""하이패스_20230104.pdf"", ""path"": ""approval_2025_attachments/apr20198914/하이패스_20230104.pdf""}, {""name"": ""하이패스_20230120.pdf"", ""path"": ""approval_2025_attachments/apr20198914/하이패스_20230120.pdf""}, {""name"": ""하이패스_20230310.pdf"", ""path"": ""approval_2025_attachments/apr20198914/하이패스_20230310.pdf""}, {""name"": ""하이패스_20230227.pdf"", ""path"": ""approval_2025_attachments/apr20198914/하이패스_20230227.pdf""}, {""name"": ""20230313_한국전기연구원 출장비 상세내역.xlsx"", ""path"": ""approval_2025_attachments/apr20198914/20230313_한국전기연구원 출장비 상세내역.xlsx""}]"
3441,"[{""name"": ""KakaoTalk_20230314_172738706.jpg"", ""path"": ""approval_2025_attachments/apr20217214/KakaoTalk_20230314_172738706.jpg""}]"
3442,"[{""name"": ""KT IDC 신청서_인감날인 회신요청_20230314.pdf"", ""path"": ""approval_2025_attachments/apr20220100/KT IDC 신청서_인감날인 회신요청_20230314.pdf""}, {""name"": ""KT IDC 계약서_인감날인 회신요청_20230314.pdf"", ""path"": ""approval_2025_attachments/apr20220100/KT IDC 계약서_인감날인 회신요청_20230314.pdf""}, {""name"": ""KT IDC 견적서 제출_20230307.pdf"", ""path"": ""approval_2025_attachments/apr20220100/KT IDC 견적서 제출_20230307.pdf""}]"
3447,"[{""name"": ""SCAN_20230315_140710656.pdf"", ""path"": ""approval_2025_attachments/apr20226558/SCAN_20230315_140710656.pdf""}, {""name"": ""SCAN_20230315_140752800.pdf"", ""path"": ""approval_2025_attachments/apr20226558/SCAN_20230315_140752800.pdf""}, {""name"": ""SCAN_20230315_145243653.pdf"", ""path"": ""approval_2025_attachments/apr20226558/SCAN_20230315_145243653.pdf""}]"
3448,"[{""name"": ""SCAN_20230314_150733905.pdf"", ""path"": ""approval_2025_attachments/apr20226566/SCAN_20230314_150733905.pdf""}, {""name"": ""SCAN_20230307_131546545.pdf"", ""path"": ""approval_2025_attachments/apr20226566/SCAN_20230307_131546545.pdf""}]"
3453,"[{""name"": ""SCAN_20230317_123630113.pdf"", ""path"": ""approval_2025_attachments/apr20234936/SCAN_20230317_123630113.pdf""}]"
3454,"[{""name"": ""SCAN_20230317_130913347.pdf"", ""path"": ""approval_2025_attachments/apr20234953/SCAN_20230317_130913347.pdf""}]"
3458,"[{""name"": ""대전에서 서울.jpg"", ""path"": ""approval_2025_attachments/apr20240857/대전에서 서울.jpg""}, {""name"": ""택시비.jpg"", ""path"": ""approval_2025_attachments/apr20240857/택시비.jpg""}, {""name"": ""서울에서 대전.jpg"", ""path"": ""approval_2025_attachments/apr20240857/서울에서 대전.jpg""}]"
3460,"[{""name"": ""한국서부발전 모바일 오피스 유지보수 및 추가개발 계약서.2022.01.01.pdf"", ""path"": ""approval_2025_attachments/apr20247511/한국서부발전 모바일 오피스 유지보수 및 추가개발 계약서.2022.01.01.pdf""}, {""name"": ""P210028GI_(한국서부발전) 모바일오피스 고도화용역(20210517~20211116)_20220311.xlsx"", ""path"": ""approval_2025_attachments/apr20247511/P210028GI_(한국서부발전) 모바일오피스 고도화용역(20210517~20211116)_20220311.xlsx""}]"
3463,"[{""name"": ""SCAN_20230320_144156283.pdf"", ""path"": ""approval_2025_attachments/apr20256739/SCAN_20230320_144156283.pdf""}, {""name"": ""SCAN_20230320_144229264.pdf"", ""path"": ""approval_2025_attachments/apr20256739/SCAN_20230320_144229264.pdf""}]"
3464,"[{""name"": ""SCAN_20230317_143637063.pdf"", ""path"": ""approval_2025_attachments/apr20256760/SCAN_20230317_143637063.pdf""}]"
3465,"[{""name"": ""SCAN_20230321_153542955.pdf"", ""path"": ""approval_2025_attachments/apr20256785/SCAN_20230321_153542955.pdf""}, {""name"": ""SCAN_20230321_160604080.pdf"", ""path"": ""approval_2025_attachments/apr20256785/SCAN_20230321_160604080.pdf""}]"
3466,"[{""name"": ""SCAN_20230321_144117708.pdf"", ""path"": ""approval_2025_attachments/apr20256801/SCAN_20230321_144117708.pdf""}, {""name"": ""SCAN_20230321_144147857.pdf"", ""path"": ""approval_2025_attachments/apr20256801/SCAN_20230321_144147857.pdf""}]"
3471,"[{""name"": ""AICT_300_03_wbs(진척관리_사업기간연장)_230208_v3.0-57주차-이진호.xlsx"", ""path"": ""approval_2025_attachments/apr20263582/AICT_300_03_wbs(진척관리_사업기간연장)_230208_v3.0-57주차-이진호.xlsx""}]"
3472,"[{""name"": ""ITO 지급품의 23_0325.xlsx"", ""path"": ""approval_2025_attachments/apr20261490/ITO 지급품의 23_0325.xlsx""}]"
3473,"[{""name"": ""발주서_이지렌탈_사무실집기렌탈_20230313.pdf"", ""path"": ""approval_2025_attachments/apr20264499/발주서_이지렌탈_사무실집기렌탈_20230313.pdf""}]"
3474,"[{""name"": ""칸막이_애니파이브현장.xlsx"", ""path"": ""approval_2025_attachments/apr20264708/칸막이_애니파이브현장.xlsx""}, {""name"": ""대전사무실_퍼시스.xls"", ""path"": ""approval_2025_attachments/apr20264708/대전사무실_퍼시스.xls""}]"
3476,"[{""name"": ""대덕테크비즈센터 임대차계약서(안)_(주)애니파이브_308_2023.pdf"", ""path"": ""approval_2025_attachments/apr20260647/대덕테크비즈센터 임대차계약서(안)_(주)애니파이브_308_2023.pdf""}]"
3478,"[{""name"": ""김찬진 예비군훈련통지서.pdf"", ""path"": ""approval_2025_attachments/apr20275108/김찬진 예비군훈련통지서.pdf""}]"
3479,"[{""name"": ""Contract_Vietnam Medi-Pharm 2023.pdf"", ""path"": ""approval_2025_attachments/apr20274111/Contract_Vietnam Medi-Pharm 2023.pdf""}, {""name"": ""(5월하노이) VIETNAM MEDI-PHARM2023_ANYFIVE.pdf"", ""path"": ""approval_2025_attachments/apr20274111/(5월하노이) VIETNAM MEDI-PHARM2023_ANYFIVE.pdf""}]"
3480,"[{""name"": ""세금계산서_운송비(성장상사).pdf"", ""path"": ""approval_2025_attachments/apr20269489/세금계산서_운송비(성장상사).pdf""}, {""name"": ""세금계산서_데이타쎌테크(4건).pdf"", ""path"": ""approval_2025_attachments/apr20269489/세금계산서_데이타쎌테크(4건).pdf""}, {""name"": ""세금계산서_에스씨지솔루션즈(2건).pdf"", ""path"": ""approval_2025_attachments/apr20269489/세금계산서_에스씨지솔루션즈(2건).pdf""}, {""name"": ""세금계산서_운송비(씨제이대한통운).jpg"", ""path"": ""approval_2025_attachments/apr20269489/세금계산서_운송비(씨제이대한통운).jpg""}, {""name"": ""세금계산서_운송비(비즈퀵앤화물).jpg"", ""path"": ""approval_2025_attachments/apr20269489/세금계산서_운송비(비즈퀵앤화물).jpg""}]"
3482,"[{""name"": ""사과나무파트너스.pdf"", ""path"": ""approval_2025_attachments/apr20274172/사과나무파트너스.pdf""}]"
3484,"[{""name"": ""SCAN_20230323_143826351.pdf"", ""path"": ""approval_2025_attachments/apr20277770/SCAN_20230323_143826351.pdf""}, {""name"": ""SCAN_20230323_143856382.pdf"", ""path"": ""approval_2025_attachments/apr20277770/SCAN_20230323_143856382.pdf""}]"
3490,"[{""name"": ""민방위.jpg"", ""path"": ""approval_2025_attachments/apr20292492/민방위.jpg""}]"
3499,"[{""name"": ""[계약서] 삼성엔지니어링 지재권관리시스템 구축_2022.12.28.pdf"", ""path"": ""approval_2025_attachments/apr20315063/[계약서] 삼성엔지니어링 지재권관리시스템 구축_2022.12.28.pdf""}, {""name"": ""P220046CS(삼성엔지니어링)+지재권관리시스템 구축(20221212_20230630)_20230106(V5.0).xlsx"", ""path"": ""approval_2025_attachments/apr20315063/P220046CS(삼성엔지니어링)+지재권관리시스템 구축(20221212_20230630)_20230106(V5.0).xlsx""}]"
3501,"[{""name"": ""SCAN_20230330_153734451.pdf"", ""path"": ""approval_2025_attachments/apr20323864/SCAN_20230330_153734451.pdf""}, {""name"": ""SCAN_20230327_143246632.pdf"", ""path"": ""approval_2025_attachments/apr20323864/SCAN_20230327_143246632.pdf""}, {""name"": ""SCAN_20230328_144329773.pdf"", ""path"": ""approval_2025_attachments/apr20323864/SCAN_20230328_144329773.pdf""}]"
3502,"[{""name"": ""SCAN_20230331_104458122.pdf"", ""path"": ""approval_2025_attachments/apr20323938/SCAN_20230331_104458122.pdf""}]"
3504,"[{""name"": ""3월 교통비.pdf"", ""path"": ""approval_2025_attachments/apr20323558/3월 교통비.pdf""}]"
3505,"[{""name"": ""3월 기타경비.pdf"", ""path"": ""approval_2025_attachments/apr20323546/3월 기타경비.pdf""}]"
3510,"[{""name"": ""[EAI]견적서_피피에스_연계_20230112.pdf"", ""path"": ""approval_2025_attachments/apr20323055/[EAI]견적서_피피에스_연계_20230112.pdf""}, {""name"": ""(SWCINFO) 한국연구재단 연구지원 통합DB 시스템 구축사업_230302.pdf"", ""path"": ""approval_2025_attachments/apr20323055/(SWCINFO) 한국연구재단 연구지원 통합DB 시스템 구축사업_230302.pdf""}, {""name"": ""S230007GI_(한국연구재단)한국연구재단 연구지원 통합DB 시스템 구축(20230315_20230911)_20230306(V5.02).xlsx"", ""path"": ""approval_2025_attachments/apr20323055/S230007GI_(한국연구재단)한국연구재단 연구지원 통합DB 시스템 구축(20230315_20230911)_20230306(V5.02).xlsx""}]"
3512,"[{""name"": ""SCAN_20230328_134117758.pdf"", ""path"": ""approval_2025_attachments/apr20333759/SCAN_20230328_134117758.pdf""}, {""name"": ""SCAN_20230327_155135751.pdf"", ""path"": ""approval_2025_attachments/apr20333759/SCAN_20230327_155135751.pdf""}, {""name"": ""SCAN_20230324_152759954.pdf"", ""path"": ""approval_2025_attachments/apr20333759/SCAN_20230324_152759954.pdf""}, {""name"": ""SCAN_20230331_154850930.pdf"", ""path"": ""approval_2025_attachments/apr20333759/SCAN_20230331_154850930.pdf""}]"
3519,"[{""name"": ""20230410_예비군소집통지서_곽범수.pdf"", ""path"": ""approval_2025_attachments/apr20340962/20230410_예비군소집통지서_곽범수.pdf""}]"
3526,"[{""name"": ""2023-03 사용내역.xlsx"", ""path"": ""approval_2025_attachments/apr20361345/2023-03 사용내역.xlsx""}, {""name"": ""2023-1,2,3 출장명세서.xlsx"", ""path"": ""approval_2025_attachments/apr20361345/2023-1,2,3 출장명세서.xlsx""}, {""name"": ""2023-03 영수증 _ 하이패스 홈페이지.pdf"", ""path"": ""approval_2025_attachments/apr20361345/2023-03 영수증 _ 하이패스 홈페이지.pdf""}, {""name"": ""2023-01-02 사용내역.xlsx"", ""path"": ""approval_2025_attachments/apr20361345/2023-01-02 사용내역.xlsx""}, {""name"": ""2023-01-02영수증 _ 하이패스 홈페이지.pdf"", ""path"": ""approval_2025_attachments/apr20361345/2023-01-02영수증 _ 하이패스 홈페이지.pdf""}]"
3528,"[{""name"": ""ITO 지급품의 23_0410.xlsx"", ""path"": ""approval_2025_attachments/apr20362244/ITO 지급품의 23_0410.xlsx""}]"
3531,"[{""name"": ""AN_01.애니파이브 정관(20211014)_11차개정(안).hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN_01.애니파이브 정관(20211014)_11차개정(안).hwp""}, {""name"": ""AN_01.정관개정 신구대비표(2023년).hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN_01.정관개정 신구대비표(2023년).hwp""}, {""name"": ""AN-02 취업규칙(개정안 신구조문대비표).hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-02 취업규칙(개정안 신구조문대비표).hwp""}, {""name"": ""AN-02 취업규칙(2023년 개정안).hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-02 취업규칙(2023년 개정안).hwp""}, {""name"": ""AN-03 이사회 규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-03 이사회 규정.hwp""}, {""name"": ""AN-04 주주총회 규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-04 주주총회 규정.hwp""}, {""name"": ""AN-05 공시정보 관리규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-05 공시정보 관리규정.hwp""}, {""name"": ""AN-06 내부회계관리규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-06 내부회계관리규정.hwp""}, {""name"": ""AN-07 회계업무 처리규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-07 회계업무 처리규정.hwp""}, {""name"": ""AN-08 자금관리규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-08 자금관리규정.hwp""}, {""name"": ""AN-09 인장관리규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-09 인장관리규정.hwp""}, {""name"": ""AN-10 주식매수선택권 부여규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-10 주식매수선택권 부여규정.hwp""}, {""name"": ""AN-11 이해관계자 거래규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-11 이해관계자 거래규정.hwp""}, {""name"": ""AN-12 임원퇴직금 지급규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-12 임원퇴직금 지급규정.hwp""}, {""name"": ""AN-13 내부감사 규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-13 내부감사 규정.hwp""}, {""name"": ""AN-14 임직원 대여금규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-14 임직원 대여금규정.hwp""}, {""name"": ""AN-15 보안관리업무규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-15 보안관리업무규정.hwp""}, {""name"": ""AN-16 임직원 윤리강령.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-16 임직원 윤리강령.hwp""}, {""name"": ""AN-17 인권경영 이행지침.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-17 인권경영 이행지침.hwp""}, {""name"": ""AN-18 직장 내 괴롭힘 예방 및 처리에 관한 규정.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-18 직장 내 괴롭힘 예방 및 처리에 관한 규정.hwp""}, {""name"": ""AN-19 성희롱 예방과 처리에 의한 지침.hwp"", ""path"": ""approval_2025_attachments/apr20360780/AN-19 성희롱 예방과 처리에 의한 지침.hwp""}]"
3534,"[{""name"": ""다우기술 전자구매시스템, R750x2.pdf"", ""path"": ""approval_2025_attachments/apr20367642/다우기술 전자구매시스템, R750x2.pdf""}, {""name"": ""SCAN_20230404_170424995.pdf"", ""path"": ""approval_2025_attachments/apr20367642/SCAN_20230404_170424995.pdf""}]"
3535,"[{""name"": ""SCAN_20230406_092339047.pdf"", ""path"": ""approval_2025_attachments/apr20369204/SCAN_20230406_092339047.pdf""}, {""name"": ""SCAN_20230406_122235151.pdf"", ""path"": ""approval_2025_attachments/apr20369204/SCAN_20230406_122235151.pdf""}]"
3536,"[{""name"": ""애니파이브_발주(Dell Part)_20230403-1.xlsx"", ""path"": ""approval_2025_attachments/apr20367679/애니파이브_발주(Dell Part)_20230403-1.xlsx""}, {""name"": ""SCAN_20230403_154736587.pdf"", ""path"": ""approval_2025_attachments/apr20367679/SCAN_20230403_154736587.pdf""}]"
3541,"[{""name"": ""SCAN_20230406_111739286.pdf"", ""path"": ""approval_2025_attachments/apr20397511/SCAN_20230406_111739286.pdf""}, {""name"": ""SCAN_20230406_111812532.pdf"", ""path"": ""approval_2025_attachments/apr20397511/SCAN_20230406_111812532.pdf""}, {""name"": ""SCAN_20230406_111842757.pdf"", ""path"": ""approval_2025_attachments/apr20397511/SCAN_20230406_111842757.pdf""}]"
3542,"[{""name"": ""오렌지아이 R750 x4.pdf"", ""path"": ""approval_2025_attachments/apr20397535/오렌지아이 R750 x4.pdf""}, {""name"": ""SCAN_20230410_152332587.pdf"", ""path"": ""approval_2025_attachments/apr20397535/SCAN_20230410_152332587.pdf""}, {""name"": ""SCAN_20230410_152405807.pdf"", ""path"": ""approval_2025_attachments/apr20397535/SCAN_20230410_152405807.pdf""}]"
3543,"[{""name"": ""SCAN_20230411_101903555.pdf"", ""path"": ""approval_2025_attachments/apr20397570/SCAN_20230411_101903555.pdf""}, {""name"": ""경동 R450x1.pdf"", ""path"": ""approval_2025_attachments/apr20397570/경동 R450x1.pdf""}]"
3544,"[{""name"": ""애니파이브_발주(Dell R350)_20230411-1.xlsx"", ""path"": ""approval_2025_attachments/apr20397606/애니파이브_발주(Dell R350)_20230411-1.xlsx""}, {""name"": ""SCAN_20230411_101830276.pdf"", ""path"": ""approval_2025_attachments/apr20397606/SCAN_20230411_101830276.pdf""}]"
3556,"[{""name"": ""ITO 지급품의 23_0415.xlsx"", ""path"": ""approval_2025_attachments/apr20414948/ITO 지급품의 23_0415.xlsx""}]"
3566,"[{""name"": ""딥러닝엔지니어_유대곤.pdf"", ""path"": ""approval_2025_attachments/apr20442057/딥러닝엔지니어_유대곤.pdf""}]"
3567,"[{""name"": ""연구개발계획서_서버구입.png"", ""path"": ""approval_2025_attachments/apr20445764/연구개발계획서_서버구입.png""}, {""name"": ""애니파이브_품의서_에스씨지솔루션즈.pdf"", ""path"": ""approval_2025_attachments/apr20445764/애니파이브_품의서_에스씨지솔루션즈.pdf""}]"
